source_folder,source_filename,source_path,language_code,language_name,country_slug_default,country_note,new_path,new_filename,asset_type,orientation,original_width,original_height,aspect_ratio,crop_applied,padding_added,alt_suggested,title_suggested,caption_suggested,page_url_pattern
hi,"ChatGPT Image 29 mars 2026, 03_55_15.png","hi/ChatGPT Image 29 mars 2026, 03_55_15.png",hi,hindi,india,default mapping only; replace with exact country when page target is known,images/hi/india/sos-expat-editorial-visual-india-hindi-landscape-008.webp,sos-expat-editorial-visual-india-hindi-landscape-008.webp,editorial-visual,landscape,1536,1024,1536x1024,no,no,"Visuel éditorial SOS Expat en hindi, format landscape, pour contenu média et presse.",SOS Expat press visual hindi india landscape,"Visuel SOS Expat utilisable pour article, média ou presse en hindi.",/{lang}/{country}/{service}
hi,"ChatGPT Image 29 mars 2026, 03_55_49.png","hi/ChatGPT Image 29 mars 2026, 03_55_49.png",hi,hindi,india,default mapping only; replace with exact country when page target is known,images/hi/india/sos-expat-editorial-visual-india-hindi-landscape-009.webp,sos-expat-editorial-visual-india-hindi-landscape-009.webp,editorial-visual,landscape,1536,1024,1536x1024,no,no,"Visuel éditorial SOS Expat en hindi, format landscape, pour contenu média et presse.",SOS Expat press visual hindi india landscape,"Visuel SOS Expat utilisable pour article, média ou presse en hindi.",/{lang}/{country}/{service}
hi,"ChatGPT Image 29 mars 2026, 03_56_59.png","hi/ChatGPT Image 29 mars 2026, 03_56_59.png",hi,hindi,india,default mapping only; replace with exact country when page target is known,images/hi/india/sos-expat-editorial-visual-india-hindi-landscape-010.webp,sos-expat-editorial-visual-india-hindi-landscape-010.webp,editorial-visual,landscape,1536,1024,1536x1024,no,no,"Visuel éditorial SOS Expat en hindi, format landscape, pour contenu média et presse.",SOS Expat press visual hindi india landscape,"Visuel SOS Expat utilisable pour article, média ou presse en hindi.",/{lang}/{country}/{service}
hi,"ChatGPT Image 29 mars 2026, 04_01_48.png","hi/ChatGPT Image 29 mars 2026, 04_01_48.png",hi,hindi,india,default mapping only; replace with exact country when page target is known,images/hi/india/sos-expat-editorial-visual-india-hindi-square-011.webp,sos-expat-editorial-visual-india-hindi-square-011.webp,editorial-visual,square,1024,1024,1024x1024,no,no,"Visuel éditorial SOS Expat en hindi, format square, pour contenu média et presse.",SOS Expat press visual hindi india square,"Visuel SOS Expat utilisable pour article, média ou presse en hindi.",/{lang}/{country}/{service}
hi,"ChatGPT Image 29 mars 2026, 04_06_22.png","hi/ChatGPT Image 29 mars 2026, 04_06_22.png",hi,hindi,india,default mapping only; replace with exact country when page target is known,images/hi/india/sos-expat-editorial-visual-india-hindi-square-012.webp,sos-expat-editorial-visual-india-hindi-square-012.webp,editorial-visual,square,1024,1024,1024x1024,no,no,"Visuel éditorial SOS Expat en hindi, format square, pour contenu média et presse.",SOS Expat press visual hindi india square,"Visuel SOS Expat utilisable pour article, média ou presse en hindi.",/{lang}/{country}/{service}
hi,"ChatGPT Image 29 mars 2026, 04_08_13.png","hi/ChatGPT Image 29 mars 2026, 04_08_13.png",hi,hindi,india,default mapping only; replace with exact country when page target is known,images/hi/india/sos-expat-editorial-visual-india-hindi-landscape-013.webp,sos-expat-editorial-visual-india-hindi-landscape-013.webp,editorial-visual,landscape,1536,1024,1536x1024,no,no,"Visuel éditorial SOS Expat en hindi, format landscape, pour contenu média et presse.",SOS Expat press visual hindi india landscape,"Visuel SOS Expat utilisable pour article, média ou presse en hindi.",/{lang}/{country}/{service}
hi,"ChatGPT Image 29 mars 2026, 04_15_00.png","hi/ChatGPT Image 29 mars 2026, 04_15_00.png",hi,hindi,india,default mapping only; replace with exact country when page target is known,images/hi/india/sos-expat-editorial-visual-india-hindi-landscape-014.webp,sos-expat-editorial-visual-india-hindi-landscape-014.webp,editorial-visual,landscape,1536,1024,1536x1024,no,no,"Visuel éditorial SOS Expat en hindi, format landscape, pour contenu média et presse.",SOS Expat press visual hindi india landscape,"Visuel SOS Expat utilisable pour article, média ou presse en hindi.",/{lang}/{country}/{service}
hi,"ChatGPT Image 30 mars 2026, 11_03_06.png","hi/ChatGPT Image 30 mars 2026, 11_03_06.png",hi,hindi,india,default mapping only; replace with exact country when page target is known,images/hi/india/sos-expat-editorial-visual-india-hindi-landscape-015.webp,sos-expat-editorial-visual-india-hindi-landscape-015.webp,editorial-visual,landscape,1536,1024,1536x1024,no,no,"Visuel éditorial SOS Expat en hindi, format landscape, pour contenu média et presse.",SOS Expat press visual hindi india landscape,"Visuel SOS Expat utilisable pour article, média ou presse en hindi.",/{lang}/{country}/{service}
hi,"ChatGPT Image 30 mars 2026, 11_04_48.png","hi/ChatGPT Image 30 mars 2026, 11_04_48.png",hi,hindi,india,default mapping only; replace with exact country when page target is known,images/hi/india/sos-expat-editorial-visual-india-hindi-square-016.webp,sos-expat-editorial-visual-india-hindi-square-016.webp,editorial-visual,square,1024,1024,1024x1024,no,no,"Visuel éditorial SOS Expat en hindi, format square, pour contenu média et presse.",SOS Expat press visual hindi india square,"Visuel SOS Expat utilisable pour article, média ou presse en hindi.",/{lang}/{country}/{service}
hi,"ChatGPT Image 30 mars 2026, 11_06_12.png","hi/ChatGPT Image 30 mars 2026, 11_06_12.png",hi,hindi,india,default mapping only; replace with exact country when page target is known,images/hi/india/sos-expat-editorial-visual-india-hindi-square-017.webp,sos-expat-editorial-visual-india-hindi-square-017.webp,editorial-visual,square,1024,1024,1024x1024,no,no,"Visuel éditorial SOS Expat en hindi, format square, pour contenu média et presse.",SOS Expat press visual hindi india square,"Visuel SOS Expat utilisable pour article, média ou presse en hindi.",/{lang}/{country}/{service}
hi,"ChatGPT Image 30 mars 2026, 11_07_35.png","hi/ChatGPT Image 30 mars 2026, 11_07_35.png",hi,hindi,india,default mapping only; replace with exact country when page target is known,images/hi/india/sos-expat-editorial-visual-india-hindi-square-018.webp,sos-expat-editorial-visual-india-hindi-square-018.webp,editorial-visual,square,1024,1024,1024x1024,no,no,"Visuel éditorial SOS Expat en hindi, format square, pour contenu média et presse.",SOS Expat press visual hindi india square,"Visuel SOS Expat utilisable pour article, média ou presse en hindi.",/{lang}/{country}/{service}
hi,Logo_sos-expat_1024.png,hi/Logo_sos-expat_1024.png,hi,hindi,india,default mapping only; replace with exact country when page target is known,images/hi/india/sos-expat-logo-india-hindi-square-019.webp,sos-expat-logo-india-hindi-square-019.webp,logo,square,1024,1024,1024x1024,no,no,Logo SOS Expat version hindi india.,SOS Expat logo hindi india,Logo SOS Expat pour version hindi.,/{lang}/{country}/{service}
pt,"ChatGPT Image 29 mars 2026, 01_09_10.png","pt/ChatGPT Image 29 mars 2026, 01_09_10.png",pt,portuguese,portugal,default mapping only; replace with exact country when page target is known,images/pt/portugal/sos-expat-editorial-visual-portugal-portuguese-square-001.webp,sos-expat-editorial-visual-portugal-portuguese-square-001.webp,editorial-visual,square,1024,1024,1024x1024,no,no,"Visuel éditorial SOS Expat en portuguese, format square, pour contenu média et presse.",SOS Expat press visual portuguese portugal square,"Visuel SOS Expat utilisable pour article, média ou presse en portuguese.",/{lang}/{country}/{service}
pt,"ChatGPT Image 29 mars 2026, 01_10_51.png","pt/ChatGPT Image 29 mars 2026, 01_10_51.png",pt,portuguese,portugal,default mapping only; replace with exact country when page target is known,images/pt/portugal/sos-expat-editorial-visual-portugal-portuguese-landscape-002.webp,sos-expat-editorial-visual-portugal-portuguese-landscape-002.webp,editorial-visual,landscape,1536,1024,1536x1024,no,no,"Visuel éditorial SOS Expat en portuguese, format landscape, pour contenu média et presse.",SOS Expat press visual portuguese portugal landscape,"Visuel SOS Expat utilisable pour article, média ou presse en portuguese.",/{lang}/{country}/{service}
pt,"ChatGPT Image 29 mars 2026, 01_14_48.png","pt/ChatGPT Image 29 mars 2026, 01_14_48.png",pt,portuguese,portugal,default mapping only; replace with exact country when page target is known,images/pt/portugal/sos-expat-editorial-visual-portugal-portuguese-landscape-003.webp,sos-expat-editorial-visual-portugal-portuguese-landscape-003.webp,editorial-visual,landscape,1536,1024,1536x1024,no,no,"Visuel éditorial SOS Expat en portuguese, format landscape, pour contenu média et presse.",SOS Expat press visual portuguese portugal landscape,"Visuel SOS Expat utilisable pour article, média ou presse en portuguese.",/{lang}/{country}/{service}
pt,"ChatGPT Image 29 mars 2026, 01_18_44.png","pt/ChatGPT Image 29 mars 2026, 01_18_44.png",pt,portuguese,portugal,default mapping only; replace with exact country when page target is known,images/pt/portugal/sos-expat-editorial-visual-portugal-portuguese-landscape-004.webp,sos-expat-editorial-visual-portugal-portuguese-landscape-004.webp,editorial-visual,landscape,1536,1024,1536x1024,no,no,"Visuel éditorial SOS Expat en portuguese, format landscape, pour contenu média et presse.",SOS Expat press visual portuguese portugal landscape,"Visuel SOS Expat utilisable pour article, média ou presse en portuguese.",/{lang}/{country}/{service}
pt,"ChatGPT Image 29 mars 2026, 01_51_09.png","pt/ChatGPT Image 29 mars 2026, 01_51_09.png",pt,portuguese,portugal,default mapping only; replace with exact country when page target is known,images/pt/portugal/sos-expat-editorial-visual-portugal-portuguese-landscape-005.webp,sos-expat-editorial-visual-portugal-portuguese-landscape-005.webp,editorial-visual,landscape,1536,1024,1536x1024,no,no,"Visuel éditorial SOS Expat en portuguese, format landscape, pour contenu média et presse.",SOS Expat press visual portuguese portugal landscape,"Visuel SOS Expat utilisable pour article, média ou presse en portuguese.",/{lang}/{country}/{service}
pt,"ChatGPT Image 29 mars 2026, 03_16_52.png","pt/ChatGPT Image 29 mars 2026, 03_16_52.png",pt,portuguese,portugal,default mapping only; replace with exact country when page target is known,images/pt/portugal/sos-expat-editorial-visual-portugal-portuguese-landscape-006.webp,sos-expat-editorial-visual-portugal-portuguese-landscape-006.webp,editorial-visual,landscape,1536,1024,1536x1024,no,no,"Visuel éditorial SOS Expat en portuguese, format landscape, pour contenu média et presse.",SOS Expat press visual portuguese portugal landscape,"Visuel SOS Expat utilisable pour article, média ou presse en portuguese.",/{lang}/{country}/{service}
pt,"ChatGPT Image 29 mars 2026, 03_43_25.png","pt/ChatGPT Image 29 mars 2026, 03_43_25.png",pt,portuguese,portugal,default mapping only; replace with exact country when page target is known,images/pt/portugal/sos-expat-editorial-visual-portugal-portuguese-landscape-007.webp,sos-expat-editorial-visual-portugal-portuguese-landscape-007.webp,editorial-visual,landscape,1536,1024,1536x1024,no,no,"Visuel éditorial SOS Expat en portuguese, format landscape, pour contenu média et presse.",SOS Expat press visual portuguese portugal landscape,"Visuel SOS Expat utilisable pour article, média ou presse en portuguese.",/{lang}/{country}/{service}
pt,"ChatGPT Image 29 mars 2026, 03_55_15.png","pt/ChatGPT Image 29 mars 2026, 03_55_15.png",pt,portuguese,portugal,default mapping only; replace with exact country when page target is known,images/pt/portugal/sos-expat-editorial-visual-portugal-portuguese-landscape-008.webp,sos-expat-editorial-visual-portugal-portuguese-landscape-008.webp,editorial-visual,landscape,1536,1024,1536x1024,no,no,"Visuel éditorial SOS Expat en portuguese, format landscape, pour contenu média et presse.",SOS Expat press visual portuguese portugal landscape,"Visuel SOS Expat utilisable pour article, média ou presse en portuguese.",/{lang}/{country}/{service}
pt,"ChatGPT Image 29 mars 2026, 03_55_49.png","pt/ChatGPT Image 29 mars 2026, 03_55_49.png",pt,portuguese,portugal,default mapping only; replace with exact country when page target is known,images/pt/portugal/sos-expat-editorial-visual-portugal-portuguese-landscape-009.webp,sos-expat-editorial-visual-portugal-portuguese-landscape-009.webp,editorial-visual,landscape,1536,1024,1536x1024,no,no,"Visuel éditorial SOS Expat en portuguese, format landscape, pour contenu média et presse.",SOS Expat press visual portuguese portugal landscape,"Visuel SOS Expat utilisable pour article, média ou presse en portuguese.",/{lang}/{country}/{service}
pt,"ChatGPT Image 29 mars 2026, 03_56_59.png","pt/ChatGPT Image 29 mars 2026, 03_56_59.png",pt,portuguese,portugal,default mapping only; replace with exact country when page target is known,images/pt/portugal/sos-expat-editorial-visual-portugal-portuguese-landscape-010.webp,sos-expat-editorial-visual-portugal-portuguese-landscape-010.webp,editorial-visual,landscape,1536,1024,1536x1024,no,no,"Visuel éditorial SOS Expat en portuguese, format landscape, pour contenu média et presse.",SOS Expat press visual portuguese portugal landscape,"Visuel SOS Expat utilisable pour article, média ou presse en portuguese.",/{lang}/{country}/{service}
pt,"ChatGPT Image 29 mars 2026, 04_01_48.png","pt/ChatGPT Image 29 mars 2026, 04_01_48.png",pt,portuguese,portugal,default mapping only; replace with exact country when page target is known,images/pt/portugal/sos-expat-editorial-visual-portugal-portuguese-square-011.webp,sos-expat-editorial-visual-portugal-portuguese-square-011.webp,editorial-visual,square,1024,1024,1024x1024,no,no,"Visuel éditorial SOS Expat en portuguese, format square, pour contenu média et presse.",SOS Expat press visual portuguese portugal square,"Visuel SOS Expat utilisable pour article, média ou presse en portuguese.",/{lang}/{country}/{service}
pt,"ChatGPT Image 29 mars 2026, 04_06_22.png","pt/ChatGPT Image 29 mars 2026, 04_06_22.png",pt,portuguese,portugal,default mapping only; replace with exact country when page target is known,images/pt/portugal/sos-expat-editorial-visual-portugal-portuguese-square-012.webp,sos-expat-editorial-visual-portugal-portuguese-square-012.webp,editorial-visual,square,1024,1024,1024x1024,no,no,"Visuel éditorial SOS Expat en portuguese, format square, pour contenu média et presse.",SOS Expat press visual portuguese portugal square,"Visuel SOS Expat utilisable pour article, média ou presse en portuguese.",/{lang}/{country}/{service}
pt,"ChatGPT Image 29 mars 2026, 04_08_13.png","pt/ChatGPT Image 29 mars 2026, 04_08_13.png",pt,portuguese,portugal,default mapping only; replace with exact country when page target is known,images/pt/portugal/sos-expat-editorial-visual-portugal-portuguese-landscape-013.webp,sos-expat-editorial-visual-portugal-portuguese-landscape-013.webp,editorial-visual,landscape,1536,1024,1536x1024,no,no,"Visuel éditorial SOS Expat en portuguese, format landscape, pour contenu média et presse.",SOS Expat press visual portuguese portugal landscape,"Visuel SOS Expat utilisable pour article, média ou presse en portuguese.",/{lang}/{country}/{service}
pt,"ChatGPT Image 29 mars 2026, 04_15_00.png","pt/ChatGPT Image 29 mars 2026, 04_15_00.png",pt,portuguese,portugal,default mapping only; replace with exact country when page target is known,images/pt/portugal/sos-expat-editorial-visual-portugal-portuguese-landscape-014.webp,sos-expat-editorial-visual-portugal-portuguese-landscape-014.webp,editorial-visual,landscape,1536,1024,1536x1024,no,no,"Visuel éditorial SOS Expat en portuguese, format landscape, pour contenu média et presse.",SOS Expat press visual portuguese portugal landscape,"Visuel SOS Expat utilisable pour article, média ou presse en portuguese.",/{lang}/{country}/{service}
pt,"ChatGPT Image 30 mars 2026, 10_43_13.png","pt/ChatGPT Image 30 mars 2026, 10_43_13.png",pt,portuguese,portugal,default mapping only; replace with exact country when page target is known,images/pt/portugal/sos-expat-editorial-visual-portugal-portuguese-square-015.webp,sos-expat-editorial-visual-portugal-portuguese-square-015.webp,editorial-visual,square,1024,1024,1024x1024,no,no,"Visuel éditorial SOS Expat en portuguese, format square, pour contenu média et presse.",SOS Expat press visual portuguese portugal square,"Visuel SOS Expat utilisable pour article, média ou presse en portuguese.",/{lang}/{country}/{service}
pt,"ChatGPT Image 30 mars 2026, 11_03_06.png","pt/ChatGPT Image 30 mars 2026, 11_03_06.png",pt,portuguese,portugal,default mapping only; replace with exact country when page target is known,images/pt/portugal/sos-expat-editorial-visual-portugal-portuguese-landscape-016.webp,sos-expat-editorial-visual-portugal-portuguese-landscape-016.webp,editorial-visual,landscape,1536,1024,1536x1024,no,no,"Visuel éditorial SOS Expat en portuguese, format landscape, pour contenu média et presse.",SOS Expat press visual portuguese portugal landscape,"Visuel SOS Expat utilisable pour article, média ou presse en portuguese.",/{lang}/{country}/{service}
pt,"ChatGPT Image 30 mars 2026, 11_04_48.png","pt/ChatGPT Image 30 mars 2026, 11_04_48.png",pt,portuguese,portugal,default mapping only; replace with exact country when page target is known,images/pt/portugal/sos-expat-editorial-visual-portugal-portuguese-square-017.webp,sos-expat-editorial-visual-portugal-portuguese-square-017.webp,editorial-visual,square,1024,1024,1024x1024,no,no,"Visuel éditorial SOS Expat en portuguese, format square, pour contenu média et presse.",SOS Expat press visual portuguese portugal square,"Visuel SOS Expat utilisable pour article, média ou presse en portuguese.",/{lang}/{country}/{service}
pt,"ChatGPT Image 30 mars 2026, 11_06_12.png","pt/ChatGPT Image 30 mars 2026, 11_06_12.png",pt,portuguese,portugal,default mapping only; replace with exact country when page target is known,images/pt/portugal/sos-expat-editorial-visual-portugal-portuguese-square-018.webp,sos-expat-editorial-visual-portugal-portuguese-square-018.webp,editorial-visual,square,1024,1024,1024x1024,no,no,"Visuel éditorial SOS Expat en portuguese, format square, pour contenu média et presse.",SOS Expat press visual portuguese portugal square,"Visuel SOS Expat utilisable pour article, média ou presse en portuguese.",/{lang}/{country}/{service}
pt,"ChatGPT Image 30 mars 2026, 11_07_35.png","pt/ChatGPT Image 30 mars 2026, 11_07_35.png",pt,portuguese,portugal,default mapping only; replace with exact country when page target is known,images/pt/portugal/sos-expat-editorial-visual-portugal-portuguese-square-019.webp,sos-expat-editorial-visual-portugal-portuguese-square-019.webp,editorial-visual,square,1024,1024,1024x1024,no,no,"Visuel éditorial SOS Expat en portuguese, format square, pour contenu média et presse.",SOS Expat press visual portuguese portugal square,"Visuel SOS Expat utilisable pour article, média ou presse en portuguese.",/{lang}/{country}/{service}
pt,Logo_sos-expat_1024.png,pt/Logo_sos-expat_1024.png,pt,portuguese,portugal,default mapping only; replace with exact country when page target is known,images/pt/portugal/sos-expat-logo-portugal-portuguese-square-020.webp,sos-expat-logo-portugal-portuguese-square-020.webp,logo,square,1024,1024,1024x1024,no,no,Logo SOS Expat version portuguese portugal.,SOS Expat logo portuguese portugal,Logo SOS Expat pour version portuguese.,/{lang}/{country}/{service}
russie,"ChatGPT Image 29 mars 2026, 01_09_10.png","russie/ChatGPT Image 29 mars 2026, 01_09_10.png",ru,russian,russia,default mapping only; replace with exact country when page target is known,images/ru/russia/sos-expat-editorial-visual-russia-russian-square-001.webp,sos-expat-editorial-visual-russia-russian-square-001.webp,editorial-visual,square,1024,1024,1024x1024,no,no,"Visuel éditorial SOS Expat en russian, format square, pour contenu média et presse.",SOS Expat press visual russian russia square,"Visuel SOS Expat utilisable pour article, média ou presse en russian.",/{lang}/{country}/{service}
russie,"ChatGPT Image 29 mars 2026, 01_10_51.png","russie/ChatGPT Image 29 mars 2026, 01_10_51.png",ru,russian,russia,default mapping only; replace with exact country when page target is known,images/ru/russia/sos-expat-editorial-visual-russia-russian-landscape-002.webp,sos-expat-editorial-visual-russia-russian-landscape-002.webp,editorial-visual,landscape,1536,1024,1536x1024,no,no,"Visuel éditorial SOS Expat en russian, format landscape, pour contenu média et presse.",SOS Expat press visual russian russia landscape,"Visuel SOS Expat utilisable pour article, média ou presse en russian.",/{lang}/{country}/{service}
russie,"ChatGPT Image 29 mars 2026, 01_14_48.png","russie/ChatGPT Image 29 mars 2026, 01_14_48.png",ru,russian,russia,default mapping only; replace with exact country when page target is known,images/ru/russia/sos-expat-editorial-visual-russia-russian-landscape-003.webp,sos-expat-editorial-visual-russia-russian-landscape-003.webp,editorial-visual,landscape,1536,1024,1536x1024,no,no,"Visuel éditorial SOS Expat en russian, format landscape, pour contenu média et presse.",SOS Expat press visual russian russia landscape,"Visuel SOS Expat utilisable pour article, média ou presse en russian.",/{lang}/{country}/{service}
russie,"ChatGPT Image 29 mars 2026, 01_18_44.png","russie/ChatGPT Image 29 mars 2026, 01_18_44.png",ru,russian,russia,default mapping only; replace with exact country when page target is known,images/ru/russia/sos-expat-editorial-visual-russia-russian-landscape-004.webp,sos-expat-editorial-visual-russia-russian-landscape-004.webp,editorial-visual,landscape,1536,1024,1536x1024,no,no,"Visuel éditorial SOS Expat en russian, format landscape, pour contenu média et presse.",SOS Expat press visual russian russia landscape,"Visuel SOS Expat utilisable pour article, média ou presse en russian.",/{lang}/{country}/{service}
russie,"ChatGPT Image 29 mars 2026, 01_51_09.png","russie/ChatGPT Image 29 mars 2026, 01_51_09.png",ru,russian,russia,default mapping only; replace with exact country when page target is known,images/ru/russia/sos-expat-editorial-visual-russia-russian-landscape-005.webp,sos-expat-editorial-visual-russia-russian-landscape-005.webp,editorial-visual,landscape,1536,1024,1536x1024,no,no,"Visuel éditorial SOS Expat en russian, format landscape, pour contenu média et presse.",SOS Expat press visual russian russia landscape,"Visuel SOS Expat utilisable pour article, média ou presse en russian.",/{lang}/{country}/{service}
russie,"ChatGPT Image 29 mars 2026, 03_16_52.png","russie/ChatGPT Image 29 mars 2026, 03_16_52.png",ru,russian,russia,default mapping only; replace with exact country when page target is known,images/ru/russia/sos-expat-editorial-visual-russia-russian-landscape-006.webp,sos-expat-editorial-visual-russia-russian-landscape-006.webp,editorial-visual,landscape,1536,1024,1536x1024,no,no,"Visuel éditorial SOS Expat en russian, format landscape, pour contenu média et presse.",SOS Expat press visual russian russia landscape,"Visuel SOS Expat utilisable pour article, média ou presse en russian.",/{lang}/{country}/{service}
russie,"ChatGPT Image 29 mars 2026, 03_43_25.png","russie/ChatGPT Image 29 mars 2026, 03_43_25.png",ru,russian,russia,default mapping only; replace with exact country when page target is known,images/ru/russia/sos-expat-editorial-visual-russia-russian-landscape-007.webp,sos-expat-editorial-visual-russia-russian-landscape-007.webp,editorial-visual,landscape,1536,1024,1536x1024,no,no,"Visuel éditorial SOS Expat en russian, format landscape, pour contenu média et presse.",SOS Expat press visual russian russia landscape,"Visuel SOS Expat utilisable pour article, média ou presse en russian.",/{lang}/{country}/{service}
russie,"ChatGPT Image 29 mars 2026, 03_55_15.png","russie/ChatGPT Image 29 mars 2026, 03_55_15.png",ru,russian,russia,default mapping only; replace with exact country when page target is known,images/ru/russia/sos-expat-editorial-visual-russia-russian-landscape-008.webp,sos-expat-editorial-visual-russia-russian-landscape-008.webp,editorial-visual,landscape,1536,1024,1536x1024,no,no,"Visuel éditorial SOS Expat en russian, format landscape, pour contenu média et presse.",SOS Expat press visual russian russia landscape,"Visuel SOS Expat utilisable pour article, média ou presse en russian.",/{lang}/{country}/{service}
russie,"ChatGPT Image 29 mars 2026, 03_55_49.png","russie/ChatGPT Image 29 mars 2026, 03_55_49.png",ru,russian,russia,default mapping only; replace with exact country when page target is known,images/ru/russia/sos-expat-editorial-visual-russia-russian-landscape-009.webp,sos-expat-editorial-visual-russia-russian-landscape-009.webp,editorial-visual,landscape,1536,1024,1536x1024,no,no,"Visuel éditorial SOS Expat en russian, format landscape, pour contenu média et presse.",SOS Expat press visual russian russia landscape,"Visuel SOS Expat utilisable pour article, média ou presse en russian.",/{lang}/{country}/{service}
russie,"ChatGPT Image 29 mars 2026, 03_56_59.png","russie/ChatGPT Image 29 mars 2026, 03_56_59.png",ru,russian,russia,default mapping only; replace with exact country when page target is known,images/ru/russia/sos-expat-editorial-visual-russia-russian-landscape-010.webp,sos-expat-editorial-visual-russia-russian-landscape-010.webp,editorial-visual,landscape,1536,1024,1536x1024,no,no,"Visuel éditorial SOS Expat en russian, format landscape, pour contenu média et presse.",SOS Expat press visual russian russia landscape,"Visuel SOS Expat utilisable pour article, média ou presse en russian.",/{lang}/{country}/{service}
russie,"ChatGPT Image 29 mars 2026, 04_01_48.png","russie/ChatGPT Image 29 mars 2026, 04_01_48.png",ru,russian,russia,default mapping only; replace with exact country when page target is known,images/ru/russia/sos-expat-editorial-visual-russia-russian-square-011.webp,sos-expat-editorial-visual-russia-russian-square-011.webp,editorial-visual,square,1024,1024,1024x1024,no,no,"Visuel éditorial SOS Expat en russian, format square, pour contenu média et presse.",SOS Expat press visual russian russia square,"Visuel SOS Expat utilisable pour article, média ou presse en russian.",/{lang}/{country}/{service}
russie,"ChatGPT Image 29 mars 2026, 04_06_22.png","russie/ChatGPT Image 29 mars 2026, 04_06_22.png",ru,russian,russia,default mapping only; replace with exact country when page target is known,images/ru/russia/sos-expat-editorial-visual-russia-russian-square-012.webp,sos-expat-editorial-visual-russia-russian-square-012.webp,editorial-visual,square,1024,1024,1024x1024,no,no,"Visuel éditorial SOS Expat en russian, format square, pour contenu média et presse.",SOS Expat press visual russian russia square,"Visuel SOS Expat utilisable pour article, média ou presse en russian.",/{lang}/{country}/{service}
russie,"ChatGPT Image 29 mars 2026, 04_08_13.png","russie/ChatGPT Image 29 mars 2026, 04_08_13.png",ru,russian,russia,default mapping only; replace with exact country when page target is known,images/ru/russia/sos-expat-editorial-visual-russia-russian-landscape-013.webp,sos-expat-editorial-visual-russia-russian-landscape-013.webp,editorial-visual,landscape,1536,1024,1536x1024,no,no,"Visuel éditorial SOS Expat en russian, format landscape, pour contenu média et presse.",SOS Expat press visual russian russia landscape,"Visuel SOS Expat utilisable pour article, média ou presse en russian.",/{lang}/{country}/{service}
russie,"ChatGPT Image 29 mars 2026, 04_15_00.png","russie/ChatGPT Image 29 mars 2026, 04_15_00.png",ru,russian,russia,default mapping only; replace with exact country when page target is known,images/ru/russia/sos-expat-editorial-visual-russia-russian-landscape-014.webp,sos-expat-editorial-visual-russia-russian-landscape-014.webp,editorial-visual,landscape,1536,1024,1536x1024,no,no,"Visuel éditorial SOS Expat en russian, format landscape, pour contenu média et presse.",SOS Expat press visual russian russia landscape,"Visuel SOS Expat utilisable pour article, média ou presse en russian.",/{lang}/{country}/{service}
russie,"ChatGPT Image 30 mars 2026, 11_03_06.png","russie/ChatGPT Image 30 mars 2026, 11_03_06.png",ru,russian,russia,default mapping only; replace with exact country when page target is known,images/ru/russia/sos-expat-editorial-visual-russia-russian-landscape-015.webp,sos-expat-editorial-visual-russia-russian-landscape-015.webp,editorial-visual,landscape,1536,1024,1536x1024,no,no,"Visuel éditorial SOS Expat en russian, format landscape, pour contenu média et presse.",SOS Expat press visual russian russia landscape,"Visuel SOS Expat utilisable pour article, média ou presse en russian.",/{lang}/{country}/{service}
russie,"ChatGPT Image 30 mars 2026, 11_04_48.png","russie/ChatGPT Image 30 mars 2026, 11_04_48.png",ru,russian,russia,default mapping only; replace with exact country when page target is known,images/ru/russia/sos-expat-editorial-visual-russia-russian-square-016.webp,sos-expat-editorial-visual-russia-russian-square-016.webp,editorial-visual,square,1024,1024,1024x1024,no,no,"Visuel éditorial SOS Expat en russian, format square, pour contenu média et presse.",SOS Expat press visual russian russia square,"Visuel SOS Expat utilisable pour article, média ou presse en russian.",/{lang}/{country}/{service}
russie,"ChatGPT Image 30 mars 2026, 11_06_12.png","russie/ChatGPT Image 30 mars 2026, 11_06_12.png",ru,russian,russia,default mapping only; replace with exact country when page target is known,images/ru/russia/sos-expat-editorial-visual-russia-russian-square-017.webp,sos-expat-editorial-visual-russia-russian-square-017.webp,editorial-visual,square,1024,1024,1024x1024,no,no,"Visuel éditorial SOS Expat en russian, format square, pour contenu média et presse.",SOS Expat press visual russian russia square,"Visuel SOS Expat utilisable pour article, média ou presse en russian.",/{lang}/{country}/{service}
russie,"ChatGPT Image 30 mars 2026, 11_07_35.png","russie/ChatGPT Image 30 mars 2026, 11_07_35.png",ru,russian,russia,default mapping only; replace with exact country when page target is known,images/ru/russia/sos-expat-editorial-visual-russia-russian-square-018.webp,sos-expat-editorial-visual-russia-russian-square-018.webp,editorial-visual,square,1024,1024,1024x1024,no,no,"Visuel éditorial SOS Expat en russian, format square, pour contenu média et presse.",SOS Expat press visual russian russia square,"Visuel SOS Expat utilisable pour article, média ou presse en russian.",/{lang}/{country}/{service}
russie,Logo_sos-expat_1024.png,russie/Logo_sos-expat_1024.png,ru,russian,russia,default mapping only; replace with exact country when page target is known,images/ru/russia/sos-expat-logo-russia-russian-square-019.webp,sos-expat-logo-russia-russian-square-019.webp,logo,square,1024,1024,1024x1024,no,no,Logo SOS Expat version russian russia.,SOS Expat logo russian russia,Logo SOS Expat pour version russian.,/{lang}/{country}/{service}
